,activityID,sourceLocation,latitude,longitude,halfAngle,speed,type,note
2071,2015-09-19T02:48:00-CME-001,,5.0,,11.0,310.0,S,"This is associated with a series of small eruptions off the NE limb in SDO AIA imagery, starting around 2015-09-18T23:00Z. It is likely associated with a farsided AR visible in the STA EUVI imagery."
2072,2015-09-19T09:48:00-CME-001,,-49.0,105.0,37.0,372.0,S,No source location identified; likely backsided. Can be seen in the southwest in C2. It is faint but has prominent loops. Needs more images to measure.
2074,2015-09-20T10:00:00-CME-001,,-17.0,-90.0,10.0,540.0,C,"CME parameters were determined using both SWPC and STEREO_cat data. Averaged parameters obtained measuring SOHO LASCO C2, STEREO A COR2, and SOHO LASCO C3 imagery. Unsure of source location, could potentially (but unlikely) be from continuous activity off of the East limb seen in SDO AIA 193 and 304."
2075,2015-09-20T18:12:00-CME-001,S22W50,-23.0,51.0,40.0,1100.0,O,The source is associated with the earlier M2.1 class flare.
2076,2015-09-21T05:36:00-CME-001,N09E62,-4.0,-70.0,20.0,608.0,C,Eruption can be visible in SDO 193/171 from below AR starting at 05UT after a C8.8 class flare (very impulsive).
2077,2015-09-21T22:00:00-CME-001,,-14.0,104.0,17.0,240.0,S,Most likely back-sided
2080,2015-09-22T08:48:00-CME-001,,-31.0,-178.0,56.0,177.0,S,"CME is a partial halo that can be seen spanning the entire southern pole in C2.  It is very faint and slow moving.  Its source location is believed to be far sided, but it is unclear."
2081,2015-09-23T01:25:00-CME-001,,-33.0,-141.0,42.0,402.0,S,"CME source is unknown. It is believed to come from a similar far side region as the partial halo of 2015-09-22.  Longitude should not be taken as accurate.
Update Karin: EUVI A images show indications of a large filament eruption during the data gap between 2015-09-22T10:35Z and 2015-09-23T10:35Z, a large post-eruptive loop arcade south of the disk center CH, later images (after 2015-09-23T21:20Z) do not show a filament channel anymore that was present 2015-09-22. The CME will probably interact with HSS from the large disk center CH."
2082,2015-09-23T19:00:00-CME-001,S21E42,-14.0,-51.0,21.0,364.0,S,"filament eruption seen in AIA 193/304 starting ~17.00, filament located east of AR 12422, C3.2 flare in AR 12422 (west of filament but close to it) takes place AFTER filament lift off (flare peak 18:57). AR 12422 has shown considerably flux emergence over the last 2 days which probably triggered the filament eruption."
2083,2015-09-24T05:12:00-CME-001,,-9.0,-34.0,20.0,724.0,C,This relatively faint CME most probably has the same source as the CME 2015-09-23T19:00Z. There is a data gap in AIA 193 at the time of eruption but we can see some new dimming to the NW off AR 12422 after the gap.
2084,2015-09-25T16:12:00-CME-001,S22E22,-28.0,-53.0,15.0,193.0,S,"Source likely large eruption just after 14:20 from AR 2422 visible in SDO AIA 193, 304 and 171. There was a significant amount of dimming and appears to be moving E.  The CME is narrow and faint."
2085,2015-09-27T00:36:00-CME-001,,1.0,-88.0,10.0,421.0,S,The CME is believed to be a result of an earlier eruption in the NE that occurred around 00:13 UT.
2086,2015-09-27T15:36:00-CME-001,N25W50,22.0,-49.0,20.0,700.0,C,Large filament liftoff visible in 193 and 304 starting around 2015-09-27T14:40Z
2087,2015-09-28T05:12:00-CME-001,S09W74,3.0,76.0,31.0,387.0,S,CME associated with M3.6 class flare from AR 2423.  CME is very faint.  Eruption can be seen in SDO 193/171/304.
2088,2015-09-29T00:00:00-CME-001,,-26.0,-80.0,31.0,180.0,S,"No clear source, some faint off-limb evolution in AIA 171 images around 16:15 UT."
2089,2015-09-29T11:24:00-CME-001,,79.0,24.0,24.0,465.0,S,"Source appears to be a broad filament channel in the north; signature is faint, and CME appears to be narrow, so it's not certain."
2091,2015-09-30T00:00:00-CME-001,,-55.0,-40.0,21.0,275.0,S,
2092,2015-09-30T09:36:00-CME-001,,-15.0,49.0,37.0,584.0,C,
2093,2015-09-30T11:00:00-CME-001,,34.0,116.0,50.0,595.0,C,
2094,2015-10-01T07:24:00-CME-001,S10W100,-21.0,104.0,26.0,483.0,S,"CME may be backsided from AR visible EUVI STA east limb.  Longitude is roughly estimated due to the lack of imagery.
update Karin: AIA 193 shows opening of field lines off the west limb starting ~07:10, CME source clearly behind limb"
2096,2015-10-01T19:48:00-CME-001,,,,40.0,,NONE,"Extremely faint but very wide partial halo in C2, almost not visible in C3 for faintness. No front sided source location found, most possibly this is a backsided CME associated with eruption seen in EUV A in the data gap before 19:02. 
COR2 A shows CME to the SE starting at 21:11 after a data gap. Very approx. 300 km/s POS speed from COR2 images.  Source location from EUVI A is very roughly -145;-20. Analysis of CME pretty much not possible because of faintness and data gaps."
2097,2015-10-04T06:48:00-CME-001,,19.0,96.0,16.0,560.0,C,The source location for the CME is now backsided. The location is N05 W90-100.
2098,2015-10-05T17:24:00-CME-001,,19.0,102.0,23.0,970.0,C,Eruption visible behind west limb around 1700Z
2099,2015-10-07T07:48:00-CME-001,,-12.0,95.0,30.0,550.0,C,From a filament eruption from the southwest limb
2100,2015-10-08T00:12:00-CME-001,S15E40,-6.0,,13.0,400.0,S,CME possible associated with   an area of dimming visible in STA (there is a data gap so the source is not very accurate).  POS measurements with STEREO_Cat only since CME is very faint.
2101,2015-10-10T17:12:00-CME-001,,-26.0,-93.0,27.0,140.0,S,This is a very slow moving eruption. Source could be in rising loops seen behind E limb in SDO AIA 171 at around 11:00Z.
2102,2015-10-11T06:48:00-CME-001,,-15.0,-107.0,11.0,468.0,S,"This is associated with an ejection seen in AIA 304/193 at the east limb starting at ~06:00, source behind the E limb."
2103,2015-10-12T17:24:00-CME-001,,-20.0,85.0,18.0,150.0,S,Associated with a small eruption visible in 193 around 17:00Z
2104,2015-10-13T00:00:00-CME-001,,-12.0,,17.0,170.0,S,Tiny CME off the eastern limb. No source location found.
2105,2015-10-13T13:25:00-CME-001,S21E102,-21.0,-102.0,23.0,440.0,S,"The source location was near the limb but more back sided.  A small, thin, spitting eruption can be seen clearly in AIA 171 coming from beyond the limb."
2106,2015-10-14T00:00:00-CME-001,,65.0,-130.0,32.0,410.0,S,"There was a large prominence eruption in SDO AIA 304, 171, and 193 beyond the northeast limb that lifted off from around 21:00UT-00:00UT. This produced a CME with a high latitude starting at 00:00Z following a datagap in C2, moving at around 500 km/s."
2107,2015-10-14T00:24:00-CME-001,,-18.0,-95.0,17.0,790.0,C,South of AR 2434. very narrow spray like CME. Prominence material seen in AIA 304Å.
2108,2015-10-14T22:36:00-CME-001,,46.0,-114.0,30.0,276.0,S,CME appears to be backsided looking at the SDO images but source region could not be identified accurately due the lack of images from STA.
2109,2015-10-15T03:24:00-CME-001,,59.0,-119.0,30.0,579.0,C,"CME appears to be backsided.  There is a visible eruption seen in the SDO images behind the NE limb.  However, location could not be verified due to the lack of images from STA."
2110,2015-10-15T20:24:00-CME-001,N40W155,24.0,166.0,20.0,405.0,S,"A rising loop can be seen over the NNW limb in AIA 171 from 18:00-19:00.  There are signs of filament activity in STEREO-A EUVI images, this is the presumed location of the eruption."
2111,2015-10-16T13:25:00-CME-001,,3.0,-100.0,41.0,330.0,S,Source was an active region complex located ~15 degrees south of the ecliptic behind the Eastern limb.  Eruption was clearly visible in AIA 171 and 304 as an off-limb spray and eruption from 12:45-13:45.
2112,2015-10-17T21:36:00-CME-001,,-15.0,-65.0,25.0,193.0,S,The source is from the flare that occurred around 20:09 UT from AR 2435.
2113,2015-10-18T00:00:00-CME-001,,-15.0,-59.0,23.0,193.0,S,Source is associated with earlier C-class flaring from AR 2435.
2114,2015-10-18T20:00:00-CME-001,,24.0,-104.0,31.0,270.0,S,Associated with a filament eruption visible in STA EUV imagery starting around 16:00Z in the NW quadrant.
2115,2015-10-19T00:48:00-CME-001,,7.0,-90.0,25.0,400.0,S,
2116,2015-10-22T03:12:00-CME-001,S13W37,-13.0,37.0,43.0,861.0,C,"Relatively faint partial halo CME associated with long duration C4.5 flare from AR2434. CME front is irregular (looks like the middle part of it has been slowed down by something), and so it is not easy to analyze."
2117,2015-10-23T12:36:00-CME-001,,-26.0,,15.0,405.0,S,"The source was not identified, but it is most likely a backsided event."
2118,2015-10-24T07:48:00-CME-001,N25E154,10.0,-143.0,12.0,283.0,S,This CME can be seen in C2 starting at 07:48Z.  It slowly propagates into C3 before mostly dissipating.   The source location is a solar flare that can be seen in the STA EUVI 195 at 04:50Z.  You can see distinct dimming and movement towards the direction of the ejecting CME.
2119,2015-10-25T04:36:00-CME-001,,-6.0,-133.0,28.0,446.0,S,Opening field lines can be seen in SDO imagery off the East limb around 19 UT. The source can also be seen in STA EUVI imagery--it is far-sided.
2120,2015-10-27T02:24:00-CME-001,N10E100,19.0,-90.0,21.0,420.0,S,"Source is probably the active region visible in STEREO-A EUVI 193 images.  No data at the time of eruption, but it was erupting before and after."
2121,2015-10-27T13:25:00-CME-001,S18W88,-19.0,90.0,32.0,549.0,C,A large CME that was caused by an eruption coming from AR 2438 near the west limb in SDO AIA.
2122,2015-10-27T23:36:00-CME-001,N20E90,16.0,-73.0,20.0,335.0,S,This CME is very narrow and slow.  It was caused by an eruption on the eastern limb at around 21:50Z.
2123,2015-10-28T10:00:00-CME-001,,3.0,-93.0,21.0,278.0,S,CME is associated with AR just behind the East limb in SDO.
2124,2015-10-28T15:12:00-CME-001,,-20.0,-33.0,25.0,430.0,S,"filament eruption in disk in SE quadrant, not close to any AR, start of lift-off ~11.00 seen in AIA 304, nice dimming regions in AIA 193"
2125,2015-10-29T01:25:00-CME-001,N19W37,-15.0,151.0,28.0,402.0,S,CME associated with C1.1 flare and eruption following that elevated SEP levels.
2126,2015-10-29T02:48:00-CME-001,S20W150,-24.0,95.0,31.0,390.0,S,CME may be backsided.  It is combined with a front side CME.  Combination may be responsible for the large SEP event detected at GOES and SOHO.  The measurements are very preliminary.
2127,2015-10-29T11:00:00-CME-001,S30E40,-22.0,-41.0,19.0,400.0,S,Small filament eruption seen in SDO 193/171/304 starting around 10UT.
2128,2015-10-29T18:00:00-CME-001,,-9.0,,23.0,300.0,S,Source not determined: a gap in SDO imagery
2129,2015-10-30T17:00:00-CME-001,N05E54,-4.0,-51.0,28.0,655.0,C,Source is eruption from AR 2334 starting around 15:25 visible in SDO AIA 193 and 171 with rising loops and significant dimming.
2130,2015-10-31T02:00:00-CME-001,N20W70,38.0,55.0,13.0,344.0,S,Source is small eruption in the NW in SDO AIA 171 and 193.
2131,2015-10-31T08:00:00-CME-001,,31.0,97.0,35.0,240.0,S,No signatures visible in SDO or STA EUVI imagery.  Likely near lat 90.
2132,2015-11-01T12:36:00-CME-001,,25.0,-109.0,32.0,629.0,C,Source can be seen as the change in the AR close to the limb in EUVI STA imagery. Associated rising loops off of the NE limb in SDO AIA 304.
2133,2015-11-01T12:48:00-CME-001,,25.0,63.0,22.0,666.0,C,Source appears to be associated with activity from AR 2442.
2134,2015-11-01T23:36:00-CME-001,,-22.0,-121.0,44.0,379.0,S,"CME visble in the SE, but the source could not be completely identified due to the lack of imagery. It has been measured as originating for an AR in the far side."
2135,2015-11-02T20:36:00-CME-001,,-24.0,102.0,44.0,782.0,C,Appears to be associated with some opening field lines visible behind the SW limb in 193 starting 20:15Z
2136,2015-11-03T01:26:00-CME-001,N57W83,57.0,83.0,19.0,282.0,S,
2137,2015-11-03T11:36:00-CME-001,N05E100,30.0,-100.0,24.0,215.0,S,"Faint, rising loops and dimming appearing above the East limb in AIA 171 starting around 09:40, following by a fast, narrow ejection of material around 13:00.  The source appears to be behind the bright AR approaching the East limb (~5 degrees north)."
2138,2015-11-04T02:12:00-CME-001,N15W53,18.0,53.0,25.0,458.0,S,"Source is eruption starting at 01:04 visible in SDO AIA 171, 193, and 304 with dimming and opening field lines."
2139,2015-11-04T03:48:00-CME-001,N16W76,8.0,76.0,33.0,369.0,S,"Source is a large filament eruption associated with the M1.9 class flare that peaked at 03:25 visible in SDO AIA 171, 304, and 193."
2140,2015-11-04T14:24:00-CME-001,N08W02,-6.0,18.0,50.0,780.0,C,"CME is connected to a M3.7 flare at AR 12443 very close to disk center, GOES light curve is a long duration event, with extensive post-event loops visible in AIA 131. Large, fast wave emanating from flare site, dimming to the west and north of the AR in AIA 193, dark absorption material ejected at west end of AR seen in AIA 304"
2141,2015-11-05T01:25:00-CME-001,,0.0,-95.0,18.0,422.0,S,CME associated with an eruption visible in SDO 193/171 and 304 from behind the SE limb.
2142,2015-11-05T17:00:00-CME-001,N15W70,13.0,,7.0,400.0,S,"Activity seen in AIA 193 and 304 at ~16:40 close to the west limb, AR 12441"
2143,2015-11-05T20:12:00-CME-001,,-28.0,-96.0,30.0,379.0,S,"CME start time approximate as the CME has no well defined front, there are outflows in the same direction the whole day. At ~20:40 AIA 193 shows dimming of the off-limb corona at the east limb, with post-eruptive loop arcades appearing later indicating an eruption close behind the limb. EUVI images show a large AR close the west limb but no images are available to confirm the eruption."
2144,2015-11-07T06:00:00-CME-001,S12E61,-17.0,-61.0,15.0,265.0,S,This CME is very slow and very faint.   It was caused by an eruption that can be seen at 05:28Z in SDO AIA 193 and 171 in the SE coming from AR 2449.  There is significant dimming of the corona as well as movement of field lines.
2145,2015-11-09T13:36:00-CME-001,S12E37,-22.0,-44.0,47.0,647.0,C,
2146,2015-11-11T15:24:00-CME-001,N06W09,26.0,36.0,39.0,755.0,C,"Eruption from AR 12448/12451 complex starting ~13.00 in AIA. AR 2448 is at N06W09, AR 2451 at N05W26 around the start of the event, source seems filament located between the 2 ARs. No flare in GOES connected with it. Wave from event to the NW seen to push on the northern CH boundary, post-eruptive arcade visible in AIA 193 and footpoint brightening seen in 304. Note that source might be well connected to earth, that CME is only partial halo to the NW"
2147,2015-11-11T21:48:00-CME-001,,-22.0,-41.0,31.0,322.0,S,"Eruption from 
AR (unnumbered) + filament in the SE starting ~21:00 (AIA 193/304), located ~S30E60, no flare in GOES"
2148,2015-11-15T17:24:00-CME-001,,2.0,,27.0,451.0,S,"Source is currently unknown. No activity visible in SDO data, so CME is assumed to be backsided."
2149,2015-11-15T23:36:00-CME-001,S23W12,-27.0,27.0,28.0,692.0,C,Associated with a large filament eruption visible in 193 and 304 starting 22:00Z south of ARs 2452 and 2453
2150,2015-11-16T03:12:00-CME-001,S25W30,-28.0,31.0,41.0,827.0,C,CME associated with a second filament eruption visible in SDO 193/171/304 starting around 02UT.
2151,2015-11-17T02:00:00-CME-001,,11.0,-109.0,18.0,217.0,S,"Associated with field-line opening behind the NE limb (AIA193), and with prominence acitivity (AIA304) starting 01:54"
2152,2015-11-18T19:00:00-CME-001,N6W64,6.0,64.0,15.0,1124.0,O,Extremely faint CME from a localized eruption.
2153,2015-11-22T09:12:00-CME-001,,3.0,-25.0,32.0,473.0,S,CME associated with a rotating filament liftoff south of disk center. CME has a complex shape (appears very much like two CMEs in coronagraphs) and is difficult to analyze.
2154,2015-11-22T10:00:00-CME-001,,5.0,-17.0,22.0,690.0,C,Probably part of one CME starting at 09:12 - result of a rotating filament eruption.
